ano,ano_ingresso,avaliador4,cf,cg,ct,defasagem,destaque_ida,destaque_ieg,destaque_ipv,fase,fase_ideal,gênero,iaa,ian,ida,ieg,inde,instituição_de_ensino,ips,ipv,nº_av,pedra,ra,rec_psicologia,turma
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"8,0","9,4","8,9172",Pública,"7,52","9,925",2.0,Topázio,RA-943,,ALFA L - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"7,5","9,8","7,6812",Pública,"2,52","9,345",2.0,Ametista,RA-782,,ALFA L - G2/G3
2023,2021,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"10,0",5,"7,9","9,1","8,4042",Pública,"7,52","10,01",2.0,Topázio,RA-768,,ALFA L - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"6,2","9,2","7,9842",Pública,"7,52","10,01",2.0,Ametista,RA-794,,ALFA L - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"8,2","9,6","8,4642",Pública,"7,52","10,01",2.0,Topázio,RA-795,,ALFA L - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"7,5","7,6","7,0687",Pública,"7,52","6,67",2.0,Ametista,RA-944,,ALFA M - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"8,5",10,"7,9","9,2","8,0777",Pública,"7,52","6,84",2.0,Topázio,RA-945,,ALFA M - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"9,3","9,4","8,5822",Pública,"7,52",7,2.0,Topázio,RA-946,,ALFA M - G0/G1
2023,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"5,6","6,1","6,0537",Pública,"2,52","6,67",2.0,Agata,RA-754,,ALFA M - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"3,3","7,9","6,3457",Pública,"7,52","5,08",2.0,Agata,RA-947,,ALFA M - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"0,0","7,6","6,5277",Pública,"7,52","8,34",2.0,Agata,RA-948,,ALFA M - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"8,9","8,1","8,0172",Pública,"7,52","6,5",2.0,Topázio,RA-949,,ALFA M - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"9,3","10,0","8,8862",Pública,"7,52","8,17",2.0,Topázio,RA-950,,ALFA M - G0/G1
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"7,9","7,5","6,9287",Pública,"2,52","7,67",2.0,Agata,RA-773,,ALFA M - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"8,4","9,7","8,8902",Pública,"7,52","9,09",2.0,Topázio,RA-951,,ALFA M - G0/G1
2023,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"10,0",5,"8,0","9,3","7,85345",Pública,"3,77","8,675",2.0,Ametista,RA-769,,ALFA N - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"9,0","9,2","8,37095",Pública,"3,77","8,425",2.0,Topázio,RA-952,,ALFA N - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"7,3","10,0","7,77645",Pública,"3,77","8,34",2.0,Ametista,RA-826,,ALFA N - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"7,4",10,"8,3","8,8","7,54005",Pública,"3,14","7,09",2.0,Ametista,RA-953,,ALFA N - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"0,0",10,"7,7","8,3","6,82375",Pública,"3,14","8,005",2.0,Agata,RA-954,,ALFA N - G2/G3
2023,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,5",5,"8,3","8,8","7,7842",Pública,"3,14","8,675",2.0,Ametista,RA-780,,ALFA N - G2/G3
2023,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"7,8","8,8","7,1297",Pública,"3,14","7,09",2.0,Ametista,RA-955,,ALFA N - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"8,3","9,4","7,71645",Pública,"3,77","8,59",2.0,Ametista,RA-831,,ALFA N - G2/G3
2023,2021,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"8,9","6,8","7,2922",Pública,"3,77","7,925",2.0,Ametista,RA-783,,ALFA N - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"0,0",5,"6,9","9,5","5,852",Pública,"3,14","6,34",2.0,Quartzo,RA-774,,ALFA N - G2/G3
2023,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"9,1","9,7","8,7142",Pública,"7,52","10,01",2.0,Topázio,RA-748,,ALFA O - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"7,3","9,0","7,7597",Pública,"7,52","8,425",2.0,Ametista,RA-749,,ALFA O - G2/G3
2023,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"8,0",5,"7,8","7,5","7,7312",Pública,"7,52","9,345",2.0,Ametista,RA-956,,ALFA O - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"5,9","9,8","7,5227",Pública,"7,52","8,34",2.0,Ametista,RA-787,,ALFA O - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"9,1","9,3","9,1672",Pública,"7,52","9,925",2.0,Topázio,RA-957,,ALFA O - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"9,0","9,9","8,6672",Pública,"7,52","9,925",2.0,Topázio,RA-753,,ALFA O - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"9,3","9,8","9,2902",Pública,"7,52","9,84",2.0,Topázio,RA-958,,ALFA O - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"9,2","9,5","8,7442",Pública,"7,52","10,01",2.0,Topázio,RA-755,,ALFA O - G2/G3
2023,2021,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"0,0",5,"7,9","9,2","6,7215",Pública,"3,14",9,2.0,Agata,RA-763,,ALFA O - G2/G3
2023,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"9,3","9,6","8,6742",Pública,"7,52","10,01",2.0,Topázio,RA-757,,ALFA O - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"10,0",10,"7,7","9,6","8,6677",Pública,"7,52","8,84",2.0,Topázio,RA-959,,ALFA O - G2/G3
2023,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"6,3","10,0","7,0847",Pública,"7,52","5,85",2.0,Ametista,RA-960,,ALFA O - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"0,0",5,"6,2","8,7","5,99625",Pública,"2,52","8,665",2.0,Quartzo,RA-961,,ALFA O - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"8,7","9,2","8,4742",Pública,"7,52","10,01",2.0,Topázio,RA-962,,ALFA Q - G2/G3
2023,2021,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"0,0",5,"6,8","9,1","6,492",Pública,"7,52","7,175",2.0,Agata,RA-805,,ALFA Q - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"7,8","8,3","7,2937",Pública,"6,27","7,095",2.0,Ametista,RA-806,,ALFA Q - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"8,0","9,1","7,8632",Pública,"7,52","8,08",2.0,Ametista,RA-807,,ALFA Q - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"8,5","9,8","8,6142",Pública,"7,52","10,01",2.0,Topázio,RA-963,,ALFA Q - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"7,2","9,4","7,7997",Pública,"7,52","8,5",2.0,Ametista,RA-964,,ALFA Q - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"4,7","8,2","6,4832",Pública,"6,27","7,18",2.0,Agata,RA-965,,ALFA Q - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"5,0","10,0","7,44345",Pública,"7,52","7,675",2.0,Ametista,RA-966,,ALFA Q - G2/G3
2023,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"6,5","8,0","7,1347",Pública,"7,52","7,35",2.0,Ametista,RA-967,,ALFA Q - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"8,3","9,7","8,4942",Pública,"7,52","10,01",2.0,Topázio,RA-968,,ALFA Q - G2/G3
2023,2022,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"5,8","9,1","8,0357",Pública,"7,52","8,33",2.0,Topázio,RA-812,,ALFA Q - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"8,5",10,"5,5","9,7","7,7692",Pública,"7,52","7,51",2.0,Ametista,RA-969,,ALFA Q - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,5",10,"9,4","8,1","8,9977",Pública,"7,52","9,84",2.0,Topázio,RA-970,,ALFA R - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"7,8",10,"6,9","6,4","7,0169",Pública,"3,77","8,17",2.0,Ametista,RA-971,,ALFA R - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"6,0","9,1","7,5427",Pública,"3,77","7,84",2.0,Ametista,RA-972,,ALFA R - G0/G1
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"0,0",5,"5,2","8,6","5,82875",Pública,"3,77","7,415",2.0,Quartzo,RA-973,,ALFA R - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"8,8","9,1","8,4752",Pública,"3,77","9,34",2.0,Topázio,RA-974,,ALFA R - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"7,9",10,"6,5","9,2","7,7803",Pública,"7,52","7,67",2.0,Ametista,RA-975,,ALFA R - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"8,6","9,2","8,39895",Pública,"6,27","8,34",2.0,Topázio,RA-976,,ALFA R - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,5",10,"5,8","7,4","7,1717",Pública,"5,02","8,085",2.0,Ametista,RA-977,,ALFA R - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"8,6","9,8","8,3877",Pública,"3,77","9,34",2.0,Topázio,RA-978,,ALFA R - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"6,0","9,6","8,1617",Pública,"6,27","9,51",2.0,Topázio,RA-979,,ALFA S - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"0,0",10,"6,3","9,8","7,1425",Pública,"5,02","9,34",2.0,Ametista,RA-980,,ALFA S - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"8,7","10,0","8,1932",Pública,"2,52","9,755",2.0,Topázio,RA-808,,ALFA S - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"5,8","9,1","7,5367",Pública,"2,52","9,01",2.0,Ametista,RA-981,,ALFA S - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"0,0",10,"8,6","9,1","7,1215",Pública,"2,52","8,835",2.0,Ametista,RA-982,,ALFA S - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"8,5",10,"8,8","9,9","8,3502",Pública,"2,52","9,415",2.0,Topázio,RA-983,,ALFA S - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,0",10,"8,3","9,8","8,8177",Pública,"7,52","9,84",2.0,Topázio,RA-984,,ALFA S - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"6,8","9,3","7,6247",Pública,"2,52","8,5",2.0,Ametista,RA-985,,ALFA S - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"8,3","9,1","8,0107",Pública,"2,52","8,83",2.0,Topázio,RA-986,,ALFA S - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"0,0",10,"7,3","9,8","7,6765",Pública,"6,27","9,76",2.0,Ametista,RA-987,,ALFA S - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"7,9",5,"8,5","8,1","7,9568",Pública,"7,52","9,84",2.0,Ametista,RA-988,,ALFA S - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"8,3","8,1","7,7242",Pública,"2,52","10,01",2.0,Ametista,RA-989,,ALFA S - G2/G3
2023,2021,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"8,7","8,2","8,5257",Pública,10,"9,84",2.0,Topázio,RA-677,,ALFA T - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"0,0",5,"7,8","8,5","7,254",Pública,"7,52","10,01",2.0,Ametista,RA-990,,ALFA T - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"7,7","9,1","7,7687",Pública,"3,14","9,585",2.0,Ametista,RA-991,,ALFA T - G2/G3
2023,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"8,0","8,2","7,2722",Pública,"3,14","8,84",2.0,Ametista,RA-992,,ALFA T - G2/G3
2023,2021,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"4,6","8,4","6,2737",Pública,"3,14","6,16",2.0,Agata,RA-703,,ALFA T - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"8,6","9,8","8,7592",Pública,"3,77","10,01",2.0,Topázio,RA-993,,ALFA T - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,9",5,"5,2","8,5","6,6328",Pública,"3,77","8,67",2.0,Agata,RA-674,,ALFA T - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"6,0","9,4","7,4127",Pública,"3,77","7,265",2.0,Ametista,RA-994,,ALFA T - G2/G3
2023,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,5",5,"5,1","7,9","6,4782",Pública,"3,77","7,18",2.0,Agata,RA-995,,ALFA T - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"8,6","9,2","8,1892",Pública,"3,77","10,01",2.0,Topázio,RA-996,,ALFA T - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"7,5",10,"7,1","8,7","7,5687",Pública,"3,77","8,595",2.0,Ametista,RA-997,,ALFA T - G2/G3
2023,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,5",5,"7,9","9,3","7,9752",Pública,"3,77","9,84",2.0,Ametista,RA-998,,ALFA U - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"8,3","9,4","8,0352",Pública,"3,77","9,84",2.0,Topázio,RA-999,,ALFA U - G2/G3
2023,2019,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"3,4","7,7","5,6857",Pública,"3,14","6,32",2.0,Quartzo,RA-750,,ALFA U - G2/G3
2023,2022,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"0,0",10,"5,9","8,3","6,6785",Pública,"3,77","8,92",2.0,Agata,RA-770,,ALFA U - G2/G3
2023,2022,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"0,0",10,"8,2","8,8","7,056",Pública,"3,14","8,585",2.0,Ametista,RA-771,,ALFA U - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,5",10,"7,0","9,4","7,9162",Pública,"3,77","8,92",2.0,Ametista,RA-1000,,ALFA U - G2/G3
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"0,0",5,"8,3","8,9","6,78",Pública,"3,14","9,505",2.0,Agata,RA-830,,ALFA U - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"7,8","9,1","8,1162",Pública,"7,52","9,17",2.0,Topázio,RA-1001,,ALFA U - G2/G3
2023,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"7,0","9,7","7,9012",Pública,"7,52","8,92",2.0,Ametista,RA-1002,,ALFA U - G2/G3
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"4,0","8,5","7,6522",Pública,"7,52","8,75",2.0,Ametista,RA-1003,,ALFA V - G0/G1
2023,2022,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"8,0",10,"8,7","8,5","8,2467",Pública,"7,52","7,835",2.0,Topázio,RA-835,,ALFA V - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"7,9","9,6","8,3137",Pública,"7,52","7,42",2.0,Topázio,RA-1004,,ALFA V - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"8,8","7,9","8,4252",Pública,"7,52","8,165",2.0,Topázio,RA-1005,,ALFA V - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"8,7","9,3","8,5922",Pública,"7,52",8,2.0,Topázio,RA-1006,,ALFA V - G0/G1
2023,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"0,0",5,"8,8","8,3","6,982",Pública,"6,89","8,165",2.0,Agata,RA-705,,ALFA V - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"8,3","7,4","8,0782",Pública,"7,52","7,68",2.0,Topázio,RA-1007,,ALFA V - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"8,4","8,6","8,13595",Pública,"7,52","7,5",2.0,Topázio,RA-1008,,ALFA V - G0/G1
2023,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,0",5,"8,6","9,1","7,26545",Pública,"3,77","7,01",2.0,Ametista,RA-729,,ALFA V - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"0,0",10,"8,8","9,0","7,245",Pública,"3,77","7,84",2.0,Ametista,RA-1009,,ALFA Y - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"9,4","10,0","8,70645",Pública,"3,77","8,59",2.0,Topázio,RA-1010,,ALFA Y - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"5,2","8,6","7,33095",Pública,"3,77","7,675",2.0,Ametista,RA-1011,,ALFA Y - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"6,6","9,9","7,96495",Pública,"3,77","7,845",2.0,Ametista,RA-1012,,ALFA Y - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"8,3","9,6","7,6237",Pública,"4,39","5,76",2.0,Ametista,RA-1013,,ALFA Y - G0/G1
2023,2023,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"8,2","9,7","8,2582",Pública,"3,77","8,255",2.0,Topázio,RA-1014,,ALFA Y - G0/G1
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"10,0",5,"6,3","9,3","7,538908333",Pública,"6,27","7,786666667",3.0,Ametista,RA-1015,,1A
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"8,5",5,"6,9","8,0","7,305908333",Pública,"7,52","7,446666667",3.0,Ametista,RA-734,,1A
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,0",5,"6,9","9,0","7,617533333",Pública,"7,52","8,226666667",3.0,Ametista,RA-687,,1A
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"10,0",5,"6,7","9,5","7,762575",Pública,"7,52","7,73",3.0,Ametista,RA-1016,,1A
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"0,0",5,"7,7","8,0","6,505333333",Pública,"5,02","8,116666667",3.0,Agata,RA-1017,,1A
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"8,6","9,3","8,0442",Pública,"7,52","8,06",3.0,Topázio,RA-688,,1A
2023,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"0,0",10,"6,3","8,5","6,824",Pública,"5,02","8,06",3.0,Agata,RA-1018,,1A
2023,2021,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"0,0",10,"6,7","9,4","7,172666667",Pública,"5,02","8,503333333",3.0,Ametista,RA-696,,1A
2023,2023,,,,,1,,,,,ALFA (1° e 2° ano),Feminino,"7,5",10,"4,3","9,1","7,177033333",Pública,"5,02","7,836666667",3.0,Ametista,RA-1019,,1A
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"7,9",5,"5,5","7,5","5,823133333",Pública,"2,52","5,896666667",3.0,Quartzo,RA-514,,1A
2023,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",10,"6,1","9,1","7,612283333",Pública,"2,52","8,056666667",3.0,Ametista,RA-1020,,1A
2023,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",10,"3,3","9,2","6,964616667",Pública,"3,77","7,893333333",3.0,Agata,RA-1021,,1A
2023,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",10,"4,7","8,5","7,164616667",Pública,"3,77","7,893333333",3.0,Ametista,RA-1022,,1A
2023,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",10,"9,1","10,0","9,1342",Pública,"6,27","9,06",3.0,Topázio,RA-1023,,1A
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"6,0","8,3","6,389991667",Pública,"3,77","6,173333333",3.0,Agata,RA-699,,1A
2023,2021,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"10,0",5,"7,9","9,7","8,226408333",Pública,"7,52","8,336666667",3.0,Topázio,RA-480,,1B
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,0",5,"7,3","8,8","7,570158333",Pública,"6,27","8,336666667",3.0,Ametista,RA-678,,1B
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"0,0",5,"9,8","10,0","7,788875",Pública,"6,27","8,95",3.0,Ametista,RA-1024,,1B
2023,2021,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",10,"8,0","9,8","8,749075",Privada - Programa de Apadrinhamento,"7,52","8,95",3.0,Topázio,RA-502,,1B
2023,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",10,"7,5","8,9","8,215158333",Pública,"7,52","7,836666667",3.0,Topázio,RA-1025,,1B
2023,2019,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"0,0",5,"6,4","9,1","6,5855",Pública,"7,52","7,78",3.0,Agata,RA-680,,1B
2023,2023,,,,,-3,,,,,Fase 4 (9° ano),Feminino,"8,5","2,5","3,2","9,8","6,494825",Pública,"7,52","7,06",3.0,Agata,RA-1026,,1B
2023,2021,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",10,"5,7","9,9","7,553616667",Pública,"2,52","8,113333333",3.0,Ametista,RA-698,,1B
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"5,8","9,3","7,434866667",Pública,"7,52","7,613333333",3.0,Ametista,RA-533,,1B
2023,2021,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"8,0",10,"7,9","8,3","8,299533333",Pública,"7,52","8,836666667",3.0,Topázio,RA-504,,1B
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,5",5,"6,0","9,7","7,748866667",Pública,"7,52","8,333333333",3.0,Ametista,RA-1027,,1B
2023,2020,,,,,-2,,,,,Fase 3 (7° e 8° ano),Masculino,"8,0",5,"6,8","9,6","7,278991667",Pública,"7,52","6,893333333",3.0,Ametista,RA-529,,1B
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"0,0",5,"5,0","9,2","6,415708333",Pública,"7,52","7,946666667",3.0,Agata,RA-1028,,1B
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"8,5",5,"8,0","9,0","7,9642",Pública,"7,52","8,56",3.0,Ametista,RA-686,,1C
2023,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",10,"5,4","6,3","7,058533333",Pública,"3,77","8,006666667",3.0,Ametista,RA-1029,,1C
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"6,9","9,7","7,4027",Pública,"3,77","8,39",3.0,Ametista,RA-1030,,1C
2023,2021,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"7,5",5,"8,3","9,2","7,890533333",Pública,"7,52","8,45",3.0,Ametista,RA-522,,1C
2023,2021,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"7,0",5,"8,9","8,4","8,1357",Pública,"7,52","9,396666667",3.0,Topázio,RA-501,,1C
2023,2021,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"7,4",5,"4,6","7,7","6,588466667",Privada,"7,52","7,39",3.0,Agata,RA-692,,1C
2023,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"6,5","9,1","7,5682",Pública,"7,52","7,78",3.0,Ametista,RA-527,,1C
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,0",5,"5,9","8,8","7,0602",Pública,"7,52","7,006666667",3.0,Ametista,RA-1031,,1D
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"6,0","9,5","7,434033333",Pública,"7,52","7,563333333",3.0,Ametista,RA-1032,,1D
2023,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"7,9","8,9","8,126033333",Pública,"7,52","9,006666667",3.0,Topázio,RA-1033,,1D
